CODEMPRESA;RAZAOSOCIAL;NOMEFANTASIA;CEP;NUMCNPJCPF;DATACADASTRO;TOTALVENDAS;MEDIAJUROS;DIASATRASO;Data Abertura CNPJ;Capital Social;Natureza Jurídica;Porte;CNAE's;Latitude;Longitude;NvlImportanciaGEO;Região
683;ALL CLEAN EMPREENDIMENTOS COMERCIAIS EIRELI;ALL CLEAN;28020275;35188265000140;2021-11-04 18:35:40;0.0;0.0;0.0;2019-10-15T00:00:00;100000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4773300', '3314710', '4645101', '4645102', '4649408', '4664800', '4789005', '7319003', '7729203', '7739002', '7739099', '8111700', '8121400', '8219999', '8299799', '8599604', '9601701'];-21.7558619;-41.3326895;0.7995123209582068;Região Geográfica Intermediária de Campos dos Goytacazes
692;CORTEX MEDICAL COMERCIAL DE PRODUTOS MEDICOS LTDA;CORTEX MEDICAL COMERCIAL DE PRODUTOS MEDICOS LTDA;05024000;07620051000165;2021-11-22 10:26:44;15904.74;0.0;-7.4;2005-09-06T00:00:00;1000000;Sociedade Empresária Limitada;05;['4645101', '7739002', '7490199', '4618402'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
714;VERTEBRA COMERCIO DE MATERIAL HOSPITALAR LTDA;VERTEBRA COMERCIO DE MATERIAL HOSPITALAR LTDA;49026010;22034392000142;2021-12-15 10:42:54;0.0;0.0;0.0;2015-03-12T00:00:00;78800;Sociedade Empresária Limitada;01;['4645101', '4644301', '4664800', '7739002'];-10.9162061;-37.0774655;0.7270423659444605;Região Geográfica Intermediária de Aracaju
798;BIOMEDICALL - EXPORTACAO E IMPORTACAO COMERCIO E DISTRIBUICA;BIOMEDICALL - COM. PROD. HOSPITALARES;11075330;04503961000170;2022-05-04 18:58:33;13949.52;14.728571428571428;13.6;2001-05-28T00:00:00;50000;Sociedade Empresária Limitada;01;['4645101', '4664800', '4773300', '7739002'];-23.960833;-46.333889;0.6820266133077482;Região Geográfica Intermediária de São Paulo
807;PROFIX MEDICAL COMERCIO DE IMPLANTES ORTOPEDICOS LTDA;PROFIX MEDICAL;17501080;28104633000169;2022-05-12 12:25:05;5786.0;0.0;0.4;2017-07-04T00:00:00;60000;Sociedade Empresária Limitada;03;['4645101', '4645102'];-22.217108;-49.95006;0.6356702387494811;Região Geográfica Intermediária de Marília
823;PROMED MATERIAIS CIRURGICOS LTDA;PROMED;58040080;11278315000111;2022-06-01 12:15:20;0.0;0.0;0.0;2009-11-03T00:00:00;1000000;Sociedade Empresária Limitada;05;['4645101', '4618402', '4645102', '4645103', '7729203', '7739002'];-7.1215981;-34.882028;0.7327071368030622;Região Geográfica Intermediária de João Pessoa
835;ULTTRA MEDICAL COMERCIO, IMPORTACAO E EXPORTACAO LTDA;ULTTRA MEDICAL COMERCIO, IMPORTACAO E EXPORTACAO LTDA;22631003;15032005000173;2022-06-15 10:27:09;0.0;0.0;0.0;2012-02-10T00:00:00;500000;Sociedade Empresária Limitada;03;['4645102', '8129000', '5211799', '3319800', '4618402'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
852;KM2 COMERCIO E REPRESENTACOES LTDA;KM2;27541290;21992475000181;2022-06-30 18:17:53;0.0;0.0;0.0;2015-03-06T00:00:00;80000;Sociedade Empresária Limitada;03;['4618402', '3319800', '4645101', '4645103', '4773300', '4789099'];-22.4683626;-44.4463494;0.5781219421590147;Região Geográfica Intermediária de Volta Redonda-Barra Mansa
879;MEDIMPLANT COMERCIO IMPORTACAO E EXPORTACAO LTDA;MEDIMPLANT;41820790;09255362000106;2022-08-10 18:23:48;0.0;0.0;0.0;2007-12-13T00:00:00;15000;Sociedade Empresária Limitada;05;['4645101', '7739099', '3312103', '4664800'];-12.9822499;-38.4812772;0.7916395518776811;Região Geográfica Intermediária de Salvador
888;KETTULAN PRISCILLA OLIVEIRA DA SILVA DOS SANTOS;PROTECH MEDICAL COMERCIO E DISTRIBUICAO;69060089;31055722000177;2022-08-17 12:15:15;6763.8;0.0;-9.857142857142858;2018-07-30T00:00:00;30000;Empresário (Individual);01;['4773300', '4618401', '4618402', '4645101'];-3.1316333;-59.9825041;0.7822901469283741;Região Geográfica Intermediária de Manaus
889;SPACEMED COMERCIO DE MATERIAIS MEDICOS LTDA;SPACEMED;41770090;18375678000114;2022-08-17 12:26:34;0.0;0.0;0.0;2013-06-26T00:00:00;100000;Sociedade Empresária Limitada;03;['4645101', '3312102', '3312103', '3312104', '3319800', '4618401', '4618402', '4618499', '4639701', '4644301', '4646002', '4649408', '4664800', '4729699', '4773300', '4781400', '4789005', '4789099', '5211799', '7319002', '7729203', '7739002', '7830200', '8129000', '8650001'];-12.9822499;-38.4812772;0.7916395518776811;Região Geográfica Intermediária de Salvador
892;C M P AINETTE, COMERCIO, IMPORTACAO E EXPORTACAO DE MEDICAME;DISTRIBUIDORA MILLENIUM;66110040;04269484000120;2022-08-18 19:50:28;0.0;0.0;0.0;2001-01-25T00:00:00;250000;Sociedade Empresária Limitada;05;['4664800', '3319800', '4618401', '4642701', '4644301', '4645101', '4647801', '4649408', '4649499', '4651601'];-1.45056;-48.4682453;0.7704800420579434;Região Geográfica Intermediária de Belém
898;ELMED HOSPITALAR LTDA;PLENO;26510612;43547696000183;2022-08-29 18:28:12;0.0;0.0;0.0;2021-09-16T00:00:00;300000;Sociedade Empresária Limitada;01;['4645101', '4619200'];-22.8080114;-43.4138222;0.5415596722502228;Região Geográfica Intermediária do Rio de Janeiro
908;MEDCOSTA COMERCIO DE PRODUTOS MEDICOS EIRELI;MEDCOSTA COMERCIO DE PRODUTOS MEDICOS EIRELI;90560004;10801805000279;2022-09-14 15:20:39;2019.84;0.0;0.0;2016-11-08T00:00:00;1000000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4773300', '4645102', '7739002'];-30.0324999;-51.2303767;0.833208007806445;Região Geográfica Intermediária de Porto Alegre
918;JMC SPINE IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICOS LTDA;JMC SPINE;09750730;46055645000122;2022-09-26 20:25:07;0.0;0.0;0.0;2022-04-18T00:00:00;100000;Sociedade Empresária Limitada;01;['4645101', '4669999', '4772500', '4773300', '4789099'];-23.7080345;-46.5506747;0.9473917598218753;Região Geográfica Intermediária de São Paulo
923;NEOFIX COMERCIO DE PRODUTOS MEDICO E HOSPITALAR LTDA;NEOFIX;60150161;09519467000117;2022-09-30 19:26:50;0.0;0.0;0.0;2008-03-18T00:00:00;440000;Sociedade Empresária Limitada;01;['4773300', '4618401', '4618402', '4645101', '7739002'];-3.7304512;-38.5217989;0.7918699902966038;Região Geográfica Intermediária de Fortaleza
940;PRIME HOSPITALAR EIRELI;PRIME HOSPITALAR;77023452;30999201000105;2022-10-17 23:44:42;0.0;0.0;0.0;2018-07-23T00:00:00;300000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4644301', '3312103', '4110700', '4617600', '4618401', '4618402', '4645101', '4645102', '4645103', '4646001', '4646002', '4649408', '4664800', '4729699', '4753900', '4754701', '4771701', '4771703', '4772500', '4773300', '4774100', '4789005', '4789099', '7729203', '7739002'];-10.1837852;-48.3336423;0.6970264645004256;Região Geográfica Intermediária de Palmas
943;C2RV DISTRIBUICAO E IMPORTACAO DE MATERIAIS MEDICOS E HOSPIT;C2RV DISTRIBUICAO E IMPORTACAO DE MATERIAIS MEDICOS E HOSPIT;04617007;32014047000109;2022-10-21 18:23:40;0.0;0.0;0.0;2018-11-13T00:00:00;100000;Sociedade Empresária Limitada;01;['4645101', '4930201', '4930202', '7490104', '7739099', '7740300'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
459;MED LIX COMERCIO DE PRODUTOS CIRURGICOS LTDA - EPP;MEDLIX;22631470;19346244000159;2021-02-25 17:08:54;2527.19;0.0;1.5;2013-12-02T00:00:00;65000;Sociedade Empresária Limitada;03;['4645101'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
460;PS HOSPITALAR COM. E REPR. DE PRODUTOS PROFISSIONAIS LTDA;PS HOSPITALAR;71215300;02989653000170;2021-02-25 17:15:48;3024.0;0.0;0.0;1999-02-24T00:00:00;400000;Sociedade Empresária Limitada;03;['4618499', '4618402', '4645101', '4664800', '4930202'];-15.7934036;-47.8823172;0.79050209029916;Região Geográfica Intermediária do Distrito Federal
500;MILLENIUM MEDICAL COM., IMP E EXPO DE PRODUTOS MEDICOS LTDA;MILLENIUM MEDICAL COM., IMP E EXPO DE PRODUTOS MEDICOS LTDA;11015504;35280646000154;2021-04-06 12:11:36;81482.24;0.4650961538461538;0.3373493975903614;2019-10-23T00:00:00;100000;Sociedade Empresária Limitada;03;['4645101', '7739002'];-23.960833;-46.333889;0.6820266133077482;Região Geográfica Intermediária de São Paulo
528;TECNOMEDICAL PRODUTOS MEDICOS LTDA;TECNOMEDICAL PRODUTOS MEDICOS LTDA;82510000;81178469000117;2021-05-03 19:35:41;63624.55;0.0;0.5208333333333334;1989-03-10T00:00:00;99990;Sociedade Empresária Limitada;05;['4645101', '4618402'];-25.4295963;-49.2712724;0.7152165905968648;Região Geográfica Intermediária de Curitiba
531;LINUS MED COMERCIO DE PRODUTOS HOSPITALARES LTDA;LINUS SP;07115000;23992859000120;2021-05-07 11:50:34;0.0;0.0;0.0;2016-01-18T00:00:00;100000;Sociedade Empresária Limitada;05;['4645101', '3319800', '3329599', '4645102', '4649402', '4649404', '4663000', '4664800', '4930201', '4930202', '7020400', '7729203', '7739002', '8211300', '8599604'];-23.4430602;-46.524459;0.6514267360613204;Região Geográfica Intermediária de São Paulo
533;MARCELL PINHEIRO GANAM;OSTEOLIFE;69065125;32798804000174;2021-05-07 16:52:38;59690.84;0.0;-22.657894736842106;2019-02-18T00:00:00;100000;Empresário (Individual);03;['4773300', '4619200', '4644301', '4645101', '4645102', '4645103', '4664800', '4771701', '4771702', '4774100', '4789005', '7739002'];-3.1316333;-59.9825041;0.7822901469283741;Região Geográfica Intermediária de Manaus
552;BML HOSPITALAR LTDA;BML HOSPITALAR;31310200;27187758000137;2021-05-28 13:04:09;79615.29;38.59195652173913;2.72972972972973;2016-08-29T00:00:00;400000;Sociedade Empresária Limitada;01;['4645102', '4645101', '6202300', '6203100', '7739002'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
568;HMS IMPORTACAO E COMERCIO DE PRODUTOS MEDICOS EIRELI;HMS IMPORTACAO E COMERCIO DE PRODUTOS MEDICOS EIRELI;09860122;00736601000167;2021-06-16 17:01:14;0.0;0.0;0.0;1995-07-27T00:00:00;100000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4773300', '4618402', '4645101', '4930202', '7490199', '7739002'];-23.7080345;-46.5506747;0.9473917598218753;Região Geográfica Intermediária de São Paulo
608;NS MED COMERCIAL LTDA;NS MED;31610260;00955449000103;2021-07-28 16:58:14;1728.0;18.15;1.5;1995-11-14T00:00:00;50000;Sociedade Empresária Limitada;01;['4645103', '4645101', '4773300', '7112000', '7739002', '8211300', '8650099'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
633;MANTARAY IMPORTACAO E COMERCIO DE PRODUTOS MEDICOS E CIRURGI;MANTARAY MEDICAL IMPLANTS;06485365;14394549000112;2021-08-20 11:29:44;0.0;0.0;0.0;2011-09-06T00:00:00;100000;Sociedade Empresária Limitada;03;['4645101', '4645103', '4646001', '4646002', '4664800', '4772500'];-23.5112184;-46.8764612;0.6416771669594372;Região Geográfica Intermediária de São Paulo
644;DEMAZO TECNOLOGIA MEDICA EIRELI;DEMAZO TECNOLOGIA MEDICA;07662810;36016666000185;2021-08-27 11:30:23;0.0;0.0;0.0;2020-01-15T00:00:00;105000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);01;['2660400', '3250701', '3319800', '7739002'];-23.3186111;-46.5866667;0.6067709594186359;Região Geográfica Intermediária de São Paulo
654;3D SINT COMERCIO DE PRODUTOS MEDICOS EIRELI;3D SINT COMERCIO DE PRODUTOS MEDICOS;71205050;19532253000134;2021-09-14 13:08:15;0.0;0.0;0.0;2013-12-24T00:00:00;100000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4645101', '4618402', '4645102', '4645103', '4664800', '4773300', '7739002'];-15.7934036;-47.8823172;0.79050209029916;Região Geográfica Intermediária do Distrito Federal
677;X - SAFE COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA;X - SAFE COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12246260;11820103000203;2021-10-26 11:49:59;36093.0;0.06194444444444445;0.8888888888888888;2015-11-25T00:00:00;100000;Sociedade Empresária Limitada;03;['4645101', '7739002', '3329599'];-23.1860383;-45.8866816;0.9486293657451884;Região Geográfica Intermediária de São José dos Campos
733;HENDOTHEC MANUTENCAO E DISTRIBUICAO DE MATERIAIS CIRURGICOS;HENDOTHEC;31530530;14451390000120;2022-02-03 10:20:33;12657.6;1.644;-3.4;2011-10-13T00:00:00;120000;Sociedade Empresária Limitada;03;['4645101', '3312103', '4618402', '4645103', '4664800', '4773300', '7729203', '7739002'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
762;O-LINKE MEDICAL LTDA;O-LINKE;13504221;40021197000160;2022-03-14 16:34:37;69329.48;0.0;0.5625;2020-12-04T00:00:00;200000;Sociedade Empresária Limitada;05;['3250703', '3250704', '3299099'];-22.4100108;-47.5603933;0.6965564499810553;Região Geográfica Intermediária de Campinas
785;MEGA MEDICAL - COMERCIO DE MATERIAIS CIRURGICOS EIRELI;MEGA MEDICAL - COMERCIO DE MATERIAIS CIRURGICOS EIRELI;86015650;12561565000127;2022-04-26 12:42:24;468.14;0.0;0.0;2010-07-22T00:00:00;72400;Sociedade Empresária Limitada;03;['4645101', '4619200'];-23.3112878;-51.1595023;0.6409659305126493;Região Geográfica Intermediária de Londrina
786;CASTILLA CONSULTING ASSESSORIA E PLANEJAMENTO LTDA;IMMUNE MEDICAL;09770420;19274417000170;2022-04-26 12:46:56;1094.08;0.0;0.0;2013-11-19T00:00:00;1000;Sociedade Empresária Limitada;03;['7020400', '4618402', '4642702', '4645101', '7490104', '8211300'];-23.7080345;-46.5506747;0.9473917598218753;Região Geográfica Intermediária de São Paulo
787;QUALIMEDIC MATERIAIS CIRURGICOS LTDA;QUALIMEDIC MATERIAIS CIRURGICOS;09531190;31097293000109;2022-04-27 13:56:05;59091.79;0.0;0.7692307692307693;2018-08-02T00:00:00;100000;Sociedade Empresária Limitada;05;['4645101', '4645102', '4646002', '4773300', '4930202', '7739002', '8599604', '4693100'];-23.6195923;-46.5688323;0.9335917759620855;Região Geográfica Intermediária de São Paulo
794;MB SOLUCOES EM PRODUTOS PARA SAUDE IMPORTACAO EXPORTACAO E D;MB SOLUCOES EM PRODUTOS PARA SAUDE IMPORTACAO EXPORTACAO E D;90230002;25243830000170;2022-05-03 12:26:57;0.0;0.0;0.0;2016-07-19T00:00:00;10000;Sociedade Empresária Limitada;03;['4645101', '3312103', '4645102', '4773300', '7319003'];-30.0324999;-51.2303767;0.833208007806445;Região Geográfica Intermediária de Porto Alegre
812;MEDICAL LIFE COMERCIO DE PRODUTOS HOSPITALARES EIRELI;MEDICAL LIFE;60160196;14361780000290;2022-05-23 10:45:28;0.0;0.0;0.0;2018-06-05T00:00:00;1500000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4645101', '4614100', '4618402', '4644301', '4645102', '4645103', '4646001', '4649404', '4773300', '5320202', '7739002'];-3.7304512;-38.5217989;0.7918699902966038;Região Geográfica Intermediária de Fortaleza
813;PALAS MEDIC COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA;PALAS MEDIC;69301020;23586767000140;2022-05-23 10:54:38;47361.39;0.0;0.375;2015-11-03T00:00:00;130000;Sociedade Empresária Limitada;01;['4645101', '3312103', '3319800', '4618499', '4644301', '4645102', '4663000', '4664800', '4771701', '7739002'];2.8208478;-60.6719582;0.6847267413194529;Região Geográfica Intermediária de Boa Vista
878;MR SOLUTIONS COMERCIO DE PRODUTOS MEDICOS LTDA;MR SOLUTIONS MEDIC;09750030;33540044000163;2022-08-09 20:21:25;5607.17;0.0;0.5;2019-05-06T00:00:00;10000;Sociedade Empresária Limitada;01;['7739002', '4645101', '8211300'];-23.7080345;-46.5506747;0.9473917598218753;Região Geográfica Intermediária de São Paulo
881;CONCEITOS COMERCIO DE ARTIGOS DE USO COMERCIAL LTDA;CONCEITOS MEDICAL;31330090;08583629000113;2022-08-11 19:54:03;3755.64;0.0;0.0;2006-12-29T00:00:00;2500000;Sociedade Empresária Limitada;05;['4664800', '4645101', '4647801', '4649401', '4649404', '4651602', '7020400', '7739002', '8122200'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
882;PMEDICAL PRODUTOS HOSPITALARES EIRELI;PMEDICAL;13419155;36446119000130;2022-08-12 15:15:50;3156.0;0.0;0.0;2020-02-20T00:00:00;110195;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4645101', '4664800', '7739002', '8650099'];-22.72528;-47.64917;0.45999999999999996;Região Geográfica Intermediária de Campinas
891;ALFA COMERCIO DE PRODUTOS CIRURGICOS LTDA;ALFA COMERCIO DE PRODUTOS CIRURGICOS LTDA;14025670;17332837000130;2022-08-18 19:46:35;0.0;0.0;0.0;2012-12-13T00:00:00;210727;Sociedade Empresária Limitada;03;['4645101', '4618402', '4645103', '4664800', '4773300', '4774100', '5211799', '5250805', '6462000', '7729203', '8219999', '8650099'];-21.178333;-47.8066671;0.7571000308973752;Região Geográfica Intermediária de Ribeirão Preto
894;MK COMERCIO DE MATERIAIS MEDICOS E ORTOPEDICOS LTDA;MK ORTOPEDIA;45600200;23606382000105;2022-08-22 14:06:55;0.0;0.0;0.0;2015-11-05T00:00:00;100000;Sociedade Empresária Limitada;01;['4645101', '4773300', '7119704', '8650004', '8660700', '9313100'];-14.7935179;-39.274318;0.7204381176858905;Região Geográfica Intermediária de Ilhéus-Itabuna
900;ENDO NEURO COMERCIO DE MATERIAL HOSPITALAR LTDA;ENDO NEURO;28300000;06877768000124;2022-08-29 18:33:38;0.0;0.0;0.0;2004-07-14T00:00:00;200000;Sociedade Empresária Limitada;05;['4773300', '4645101', '4645103', '7739002'];-21.2048;-41.88801;0.5563027787761633;Região Geográfica Intermediária de Campos dos Goytacazes
902;ALBERT OLIVER REPRESENTACOES E COMERCIO DE PRODUTOS MEDICOS;BETHA IMPLANTES;31910442;04880303000105;2022-09-02 15:35:17;36925.2;0.0;1.0;2002-01-23T00:00:00;200000;Sociedade Empresária Limitada;01;['4645101', '4645103', '4664800', '4773300', '4930202', '7729203', '7739002'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
906;BRUMED MEDICAL LTDA;BRUMED REPRESENTACOES MEDICAS;15061060;62609193000130;2022-09-12 13:58:39;0.0;0.0;0.0;1990-04-09T00:00:00;80000;Sociedade Empresária Limitada;05;['4645101', '4645102', '7739002', '4618402'];-20.8125851;-49.3804212;1.0435224580914348;Região Geográfica Intermediária de São José do Rio Preto
468;A&C COM., IMP., EXP. E REPR. DE PROD. MEDICO HOSPITALAR LTDA;IMPLAMINAS PRODUTOS HOSPITALARES;30710280;08051684000162;2021-03-03 18:48:50;22107.36;0.0;0.7307692307692307;2006-06-07T00:00:00;100000;Sociedade Empresária Limitada;03;['4645101', '4618499', '7729203'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
479;CIRURTECH COMÉRCIO E MANUTENÇÃO DE MATERIAIS CIRURGICOS LTDA;ACF INSTRUMENTAL;07745170;18836913000108;2021-03-16 11:19:50;4293.0;0.0;0.5;2013-09-09T00:00:00;5000;Sociedade Empresária Limitada;01;['4773300', '3312103', '3319800', '4645101'];-23.3644621;-46.7484765;0.6067709594186359;Região Geográfica Intermediária de São Paulo
498;ENDOCARDIO COMERCIO PROD MEDICOS EIRELI;ENDOCARDIO MEDICAL;79021435;28741962000200;2021-03-31 16:25:30;2959.2;0.0;0.0;2020-06-02T00:00:00;2500000;Sociedade Empresária Limitada;05;['4645101', '4619200', '4664800', '5211799', '7319002', '7739002'];-20.4640173;-54.6162947;0.6994004992171496;Região Geográfica Intermediária de Campo Grande
521;PER PRIMA COMERCIO E REPRESENTACOES LTDA;PER PRIMA COMERCIO E REPRESENTACOES LTDA;20241080;40179558000109;2021-04-29 16:32:27;2646.0;0.0;1.0;1991-02-06T00:00:00;120000;Sociedade Empresária Limitada;05;['4645101'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
522;DABASONS IMPORTACAO EXPORTACAO E COMERCIO LTDA;DABASONS IMPORTACAO EXPORTACAO E COMERCIO LTDA;01409001;61519955000144;2021-04-29 19:41:14;0.0;0.0;0.0;1968-11-13T00:00:00;3863000;Sociedade Empresária Limitada;05;['4645101', '4664800', '4645102', '4618402', '3312103', '7739002'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
543;TRINDADE MEDICAL MATERIAIS HOSPITALARES LTDA;TRINDADE MEDICAL;28035290;24660161000170;2021-05-21 12:15:21;140485.35;0.1441;0.6351351351351351;2016-04-25T00:00:00;40000;Sociedade Empresária Limitada;05;['4645101', '7739002', '4664800', '3321000', '3312103', '4618402'];-21.7558619;-41.3326895;0.7995123209582068;Região Geográfica Intermediária de Campos dos Goytacazes
548;ORTHOSEVEN COMERCIO IMPORTACAO E EXPORTACAO LTDA;ORTHOSEVEN COMERCIO IMPORTACAO E EXPORTACAO LTDA;24020125;09420466000200;2021-05-24 14:07:42;0.0;0.0;0.0;2015-12-02T00:00:00;865000;Sociedade Empresária Limitada;05;['4645101'];-22.8884;-43.1147;0.6404045092560787;Região Geográfica Intermediária do Rio de Janeiro
550;RAC COMERCIO DE MATERIAL CIRURGICO HOSPITALAR LTDA;ARCMED;28035042;21352730000121;2021-05-26 13:20:37;0.0;0.0;0.0;2014-11-06T00:00:00;40000;Sociedade Empresária Limitada;03;['4773300', '7739002'];-21.7558619;-41.3326895;0.7995123209582068;Região Geográfica Intermediária de Campos dos Goytacazes
554;NEUROSPINE COMERCIO E REPRESENTACAO DE MATERIAIS MEDICOS HOS;NEUROSPINE COMERCIO DE IMPLANTES;79022340;39983732000184;2021-05-28 14:20:07;34732.96;9.475333333333333;1.7;2020-12-02T00:00:00;200000;Sociedade Empresária Limitada;03;['4645101', '4618402', '4773300'];-20.4640173;-54.6162947;0.6994004992171496;Região Geográfica Intermediária de Campo Grande
573;WR COMERCIO DE MATERIAIS HOSPITALARES LTDA;WR COMERCIO DE MATERIAIS HOSPITALARES;41770235;07056242000146;2021-06-18 11:39:56;32846.36;0.0;0.5686274509803921;2004-08-03T00:00:00;10000;Sociedade Empresária Limitada;03;['4645101', '4645102', '4618402'];-12.9822499;-38.4812772;0.7916395518776811;Região Geográfica Intermediária de Salvador
577;TECNIMED COMERCIO E IMPORTACAO DE PRODUTOS MEDICOS HOSPITALA;TECNIMED COMERCIO E IMPORTACAO DE PRODUTOS MEDICOS HOSPITALA;12246190;07514758000278;2021-06-24 12:01:50;1674.0;0.0;1.0;2013-09-10T00:00:00;3070000;Sociedade Empresária Limitada;05;['4645101', '7739002'];-23.1860383;-45.8866816;0.9486293657451884;Região Geográfica Intermediária de São José dos Campos
595;ACT MED COMERCIO IMPORTACAO DE MATERIAL MEDICO LTDA;ACT MED;50070525;18040837000120;2021-07-16 17:38:07;2127.61;1.86;0.8333333333333334;2013-05-03T00:00:00;8000000;Sociedade Empresária Limitada;01;['4645101', '4644301', '4646001', '4646002', '4649408', '4664800', '7020400', '7739002'];-8.0584933;-34.8848193;0.808392227578355;Região Geográfica Intermediária do Recife
603;FORLIFE COMERCIO IMPORTACAO E EXPORTACAO DE MATERIAIS CIRURG;FORLIFE IMPLANTES;40210750;30719829000100;2021-07-23 18:20:30;39137.81;10.652727272727272;4.888888888888889;2018-06-18T00:00:00;100000;Sociedade Empresária Limitada;03;['4645101', '4773300', '7739002'];-12.9822499;-38.4812772;0.7916395518776811;Região Geográfica Intermediária de Salvador
632;PCS DE HOLANDA;LUNIC MEDICAL;69900445;09542112000149;2021-08-20 10:43:54;0.0;0.0;0.0;2008-05-08T00:00:00;100000;Empresário (Individual);01;['4645101', '4618402', '4773300'];-9.9765362;-67.8220778;0.795947875397728;Região Geográfica Intermediária de Rio Branco
669;FERNANDO DA S TORRE MATERIAIS MEDICOS;TORRES MED;25010007;38663144000109;2021-10-07 19:14:51;305888.01;27.83895238095238;4.892857142857143;2020-09-22T00:00:00;20000;Empresário (Individual);01;['4645101', '4645102', '4645103', '4646002', '4772500', '4773300', '7729203'];-22.7896225;-43.309929;0.7684926644759991;Região Geográfica Intermediária do Rio de Janeiro
716;NEO LINE HEALTH COMERCIO DE MATERIAIS E EQUIPAMENTOS MEDICOS;NEO LINE HEALTH COMERCIO DE MATERIAIS E EQUIPAMENTOS MEDICOS;07240020;41557131000151;2021-12-16 16:57:00;35850.67;4.581333333333333;-13.76923076923077;2021-04-13T00:00:00;10000;Sociedade Empresária Limitada;03;['4645101', '4645102', '4773300', '7739002'];-23.4430602;-46.524459;0.6514267360613204;Região Geográfica Intermediária de São Paulo
821;TARGMED COMERCIO E IMPORTACAO DE PRODUTOS MEDICOS HOSPITALAR;IMPORTEK;09510200;10507884000129;2022-05-30 13:58:13;6680.21;0.0;-0.6666666666666666;2008-11-12T00:00:00;100000;Sociedade Empresária Limitada;05;['4645101', '4772500', '4773300'];-23.6195923;-46.5688323;0.9335917759620855;Região Geográfica Intermediária de São Paulo
827;MMH MATERIAL MEDICO HOSPITALAR EIRELI;MMH IMPLANTES;13490000;03830146000152;2022-06-06 14:02:43;826.87;0.0;-6.0;2000-05-25T00:00:00;95400;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4645101', '4773300', '4645102', '7729203', '4930202', '8650099'];;;;
829;SYNTECH COMERCIO IMPORTACAO E EXPORTACAO LTDA;SYNTECH;40110160;00784178000170;2022-06-09 22:08:23;0.0;0.0;0.0;1995-08-25T00:00:00;;Sociedade Empresária Limitada;05;['4645101', '4614100', '7739002'];-12.9822499;-38.4812772;0.7916395518776811;Região Geográfica Intermediária de Salvador
838;VIRTUS COMERCIO DE PRODUTOS MEDICOS LTDA;VIRTUS MEDICA;42701450;33829829000150;2022-06-22 13:20:35;0.0;0.0;0.0;2019-06-04T00:00:00;200000;Sociedade Empresária Limitada;01;['4645101', '4618499', '4644301', '4645103', '4646002', '4649408', '4649499', '4664800'];-12.89242;-38.3127691;0.8926035252279044;Região Geográfica Intermediária de Salvador
866;DMO DISTRIBUIDORA DE MATERIAIS ORTOPEDICOS LTDA;DMO DISTRIBUIDORA DE MATERIAIS ORTOPEDICOS LTDA;22790285;68643105000100;2022-07-22 12:24:56;4681.42;0.0;0.7142857142857143;1992-09-15T00:00:00;2400000;Sociedade Empresária Limitada;05;['4645102', '4619200', '7739099', '4645101', '4664800'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
924;ALLEN PRODUTOS CIRURGICOS LTDA;ALLEN;04082000;44229499000189;2022-09-30 19:30:34;0.0;0.0;0.0;2021-11-12T00:00:00;120000;Sociedade Empresária Limitada;03;['4645101', '3319800', '4645103', '4930202', '7739002', '8299799'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
